ImageIndex,identification_method,phylum,class,order,family,genus,species,sex,lifestage,caption,media_descriptor,image_file,copyright_institution,photographer,source
ImgIndex_0082,Some,Nematoda,Enoplea,Enoplida,Some,Some,Some,Some,Inmature,Head,Lateral,http://www.boldsystems.org/pics/FMN/MNQR083A1+1303917588.JPG,El Colegio de la Frontera Sur,Arely Martinez Arce,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0083,Some,Nematoda,Enoplea,Enoplida,Some,Some,Some,Some,Inmature,Tail,Lateral,http://www.boldsystems.org/pics/FMN/MNQR083A2+1303917734.JPG,El Colegio de la Frontera Sur,Arely Martinez Arce,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0084,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/JSBIC/BIOUG48281-G01+1578511200.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0085,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/JSBIC/BIOUG48281-G01B+1578582120.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0086,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/JSBIC/BIOUG48281-G01F+1578582120.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0087,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,Some,Juvenile,juvenile head cuticle with scales 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1382_3+1466627628.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0088,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,Some,Juvenile,juvenile entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1382_1+1466627480.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0089,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,Some,Juvenile,juvenile head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1382_2+1466627566.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0090,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG09,Some,Juvenile,juvenile tail 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1382_4+1466627676.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0091,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,F,Adult,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1418_3+1526498268.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0092,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1418_1+1526498204.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0093,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1418_2+1526498228.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0094,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Microplate,http://www.boldsystems.org/pics/GBIOC/BIOUG65132_71_F02+1614202734.jpg,Centre for Biodiversity Genomics,CBG Robotic Imager,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0095,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Attached to BIOUG19613-C06,Dorsal,http://www.boldsystems.org/pics/GMHKB/BIOUG19613_C07+1425054922.jpg,CBG Photography Group,Lok Kan Lee,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0096,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,whole specimen,http://www.boldsystems.org/pics/QHAK/QHAK-00104_01+1603836327.jpg,Hakai Institute,Some,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0097,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/GCHAR/BIOUG48281-G09B+1578577680.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0098,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/GCHAR/BIOUG48281-G09+1578519060.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0099,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/GCHAR/BIOUG48281-G09A+1578519240.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0100,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G02+1578512940.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0101,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G02A+1578513120.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0102,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G02B+1578513240.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0103,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G03A+1578513780.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0104,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,Some,Some,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1355_1+1523904640.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0105,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma decalineatus,Some,Some,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1355_2+1523904678.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0106,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,whole specimen,http://www.boldsystems.org/pics/QHAK/QHAK-00101_19+1603836327.jpg,Hakai Institute,Some,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0107,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G06A+1578516420.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0108,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G06+1578516180.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0109,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G06B+1578517080.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0110,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Detail of head,Head,http://www.boldsystems.org/pics/NECHE/Head_Bodya+1542823082.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0111,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Papilla from the body,Papilla,http://www.boldsystems.org/pics/NECHE/Papila_Body1+1542823026.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0112,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Head,Head,http://www.boldsystems.org/pics/NECHE/Head1a+1542823052.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0113,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Dorsal,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_male_body1+1542822996.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0114,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Ventral,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_Male_vent_body1+1542822952.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0115,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Detail of head,Head,http://www.boldsystems.org/pics/NECHE/Head_Bodya+1542823082.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0116,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Papilla from the body,Papilla,http://www.boldsystems.org/pics/NECHE/Papila_Body1+1542823026.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0117,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Head,Head,http://www.boldsystems.org/pics/NECHE/Head1a+1542823052.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0118,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Dorsal,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_male_body1+1542822996.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0119,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Ventral,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_Male_vent_body1+1542822952.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0120,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Head,Head,http://www.boldsystems.org/pics/NECHE/Head1a+1542823052.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0121,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Papilla from the body,Papilla,http://www.boldsystems.org/pics/NECHE/Papila_Body1+1542823026.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0122,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Detail of head,Head,http://www.boldsystems.org/pics/NECHE/Head_Bodya+1542823082.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0123,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Dorsal,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_male_body1+1542822996.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0124,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Ventral,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_Male_vent_body1+1542822952.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0125,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Head,Head,http://www.boldsystems.org/pics/NECHE/Head1a+1542823052.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0126,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Ventral,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_Male_vent_body1+1542822952.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0127,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Detail of head,Head,http://www.boldsystems.org/pics/NECHE/Head_Bodya+1542823082.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0128,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Dorsal,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_male_body1+1542822996.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0129,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Papilla from the body,Papilla,http://www.boldsystems.org/pics/NECHE/Papila_Body1+1542823026.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0130,Some,Nematoda,Some,Some,Some,Some,Some,Some,A,Some,Dorsal,http://www.boldsystems.org/pics/CAISN/BIOUG01747-F02+1344951524.jpg,Rob Young,Alexander Chen,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0131,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G10+1578578040.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0132,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G10B+1578578640.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0133,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G10A+1578578220.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0134,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G12A+1578580860.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0135,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G12+1578580620.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0136,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/HCHAR/BIOUG48281-G12B+1578581160.jpg,Centre for Biodiversity Genomics,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0137,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma seymouri,F,Adult,Female entire body,Entire,http://www.boldsystems.org/pics/CRICO/NID2779_1+1564159060.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0138,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma seymouri,F,Adult,Female midbody cuticle with scales,Midbody,http://www.boldsystems.org/pics/CRICO/NID2779_4+1564159196.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0139,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma seymouri,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2779_2+1564159108.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0140,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma seymouri,F,Adult,Female midbody cuticle with scales,Midbody,http://www.boldsystems.org/pics/CRICO/NID2779_3+1564159138.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0141,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma seymouri,F,Adult,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID2779_5+1564159338.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0142,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Detail of head,Head,http://www.boldsystems.org/pics/NECHE/Head_Bodya+1542823082.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0143,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Papilla from the body,Papilla,http://www.boldsystems.org/pics/NECHE/Papila_Body1+1542823026.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0144,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Head,Head,http://www.boldsystems.org/pics/NECHE/Head1a+1542823052.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0145,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Ventral,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_Male_vent_body1+1542822952.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0146,Some,Nematoda,Chromadorea,Rhabditida,Ascarididae,Lagochilascaris,Lagochilascaris minor,Some,Adult,Posterior part of male. Dorsal,Male Posterior,http://www.boldsystems.org/pics/NECHE/Post_male_body1+1542822996.jpg,"El Colegio de la Frontera Sur, Unidad Chetumal",Manuel Elias Gutierrez,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0147,Some,Nematoda,Some,Some,Some,Some,Some,Some,Some,Some,Specimen,http://www.boldsystems.org/pics/ECHAR/CHARS00080-H11+1548093310.jpg,CBG Photography Group,CBG Photography Group,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
